213,@prstygals @mouldie_sep Kalo ada yg jengah dg politik dinasti ya edukasi rakyat supaya ga milihlah lagi &amp  itu butuh biaya.   mas @ridwanhr dr pd duitnya buat beli rumah di klaten mending buat kampanye agar rakyat Klaten ga milih keluarga itu,Positive
214,@akadusyifa Kuasa dinasti : ngapain aj bebas Netter : beropini tp ga dianggep Rakyat klaten : mereka gabisa ap²slain milih yg mreka tau/prnh liat/prnh berjabat Strategi politik : mereka ga pduli sama opini aplgi kritik,Negative
215,@Vindi_ahola @mkhoiruzt_ @akadusyifa Kuasa dinasti : ngapain aj bebas Netter : beropini tp ga dianggep Rakyat klaten : mereka gabisa ap²slain milih yg mreka tau/prnh liat/prnh berjabat Strategi politik : mereka ga pduli sama opini aplgi kritik,Negative
216,dinasti politik emang kliatan isu sepele. toh ada yg bilang: hak setiap orang dong utk masuk ke ranah politik. masa cuma krn kebetulan anaknya presiden,Positive
217,@bastianmalau1 Dinasti politik ndasmu...kalo rakyat ga milih ya gak jadi ..bukan ditunjuk seperti orde baru jaman Suharto...,Negative
218,Kalau yg milih bkn rakyat langsung boleh disebut membangun dinasti politik drun. Jaman skrg emang gampang gaet suara rakyat kalau bkn dr kualitasnya. Disogok jg blm tentu mau nyoblos yg nyogok.  https://t.co/AaDCgYdYIj,Positive
219,@autophilewin @seokpujinjafar @tubirfess Kok sampai ke bela-belaan? Kan emang kembali ke rakyat. Gibran punya hak nyalonin (walaupun dulu katanya ogah). Kalo ditakutkan terjad dinasti politik ya rakyat jangan milih itu poinku 😁,Neutral
220,@detikcom Nah ini! Ada buktinya kok AHY.. Nggak bakal dinasti politik kalo nggak ada yang milih,Negative
221,'Dinasti politik' itu jangan disamakan dengan jaman kerajaan ya. Klo kerajaan,Positive
222,full_text,Neutral
223,@jokowi Lihat lah Bapak penghianat politik sedang membangun dinasti ,Neutral
224,@bobby_risakotta Hehehe.. capres berpengalaman ditenangin sama anak ingusan..  Tapi anak ingusan itu memang spesial sih.. karena anaknya presiden.  Kalau bukan anak presiden,Positive
225,@lhayesno @yunartowijaya Jual kesederhanaan?  Seperti jokowi?  Yang sekarang kalian tuduh membuat politik dinasti dan menjadi pengkhianat konstitusi itu?,Positive
226,@jansen_jsp @PDemokrat Dulu teriak perubahan dan sekarang balik ke keberanjutan dengan mengusung antek orba bersama dinasti politik jokowi.. 🤣,Neutral
227,So,Neutral
228,Polemik Dinasti Politik: Lain Gus Dur,Neutral
229,Polemik Dinasti Politik: Lain Gus Dur,Neutral
230,@HusinShihab Bukannya dari tahun 2014 rupiah juga anjlok ya Sin? Tapi loe tetap tegak lurus Jokowi. Gibran &amp  Bobby jd walkot,Negative
231,@chicohakim @jokowi @PDI_Perjuangan @ArsjadRasjid @pramonoanung @bobbynasution_ @GunRomli @imadya @prastow @Penyuka_ombak isu dinasti politik &amp  sengkarut MK juga skrg biarkan mjd domain bantahan paslon PS-GR krn nya GAMA gak usah terpancing byk nimbru,Negative
232,4. Utk tujuan tsb,Neutral
233,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/ckKbYhNelM,Positive
234,@MarahIchsan Negara demokrasi tidak mengenal istilah politik dinasti karena yang menentukan siapa presiden bukan keluarga Jokowi tapi rakyat Indonesia. Contoh paling dekat adalah PM Singapura yang juga putra mantan PM Singapura. Apakah rakyat Singapura me,Neutral
235,@WagimanDeep212_ Kita lawan Bib,Negative
236,@GunRomli pk guntur gak usah baper gk usah kepanasan yg penting kita sama2 berpolitik dengan santun tampa ada fitnah ini takdir prabowo gibran  jokowi bersatu jdi tfk ada dinasti politik. Terima saja kenyataan nya 🤣🤣🤣,Positive
237,@jambumanis19 @kompascom @jokowi Anda masih terbius wajah polos ndeso setelah dia bikin politik dinasti dan mengangkangi konstitusi dgn ipar nya.. Sadarlah dia itu tau benar ke naif Anda orang indonesia bisa di manfaatin.,Positive
238,@VIVAcoid Permainan politik tingkat tinggi. PDIP gak mau nyerang Jokowi scr terang-terangan krn gak mau pihak PS ambil moment “dizolimi”. Kalopun GP kalah,Negative
239,"@kompascom Sejak skandal"" Kep. MK 90",Negative
240,Kekecewaan terbesar awak,Negative
241,@Dennysiregar7 Sy bc postingan abang mkn prihatin,Neutral
242,@jokowi 85 juta orang lebih pendukungnya dikhianati ama nih orang. merusak konstitusi negara memainkan politik dinasti seperti era soeharto yang digulingkan ditahun 1998 demi reformasi,Negative
243,@sigitwid ..konstitusi dikangkangi..MK sudah menjadi mahkamah keluarga..sentimen negatif menguat..rakyat akan melawan kolusi para elit Partai..tegak lurus konstitusi..lawan kolusi dan nepotisme...politik dinasti membunuh demokrasi..lawan Prabowo &amp  din,Negative
244,@jokowi Sebagian besar media Internasional memberitakan pemilihan Gibran Rakabuming sebagai bacawapres 2024 mendampingi Prabowo merupakan bagian dari nepotisme dan upaya membangun dinasti politik yang dapat merusak proses demokrasi.,Negative
245,Langgengkan Politik Dinasti,Neutral
246,@narkosun Diakhir masa Jabatan Setelah ga jd Presiden Jokowi ga mau usut. Makanya dia sibuk untuk cawe-cawe melenggangkan dan menjadi Politik Dinasti dengan alasan untuk rakyat,Negative
247,@AntonKu73047372 Purnomo korban Dinasti Politik @gibran_tweet anaknya @jokowi,Negative
248,@kumparan bukan cuma merusak demokrasi,Positive
249,@henrysubiakto ada dinasti politik iya,Positive
250,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/OtitxGzQRu,Positive
251,@kumparan apa yang disampaikan mahasiswa untuk menolak #dinastipolitikjokowi itu udah bener banget ,Positive
252,@DokterTifa Dinasti Politik Jokowi,Neutral
253,@Miduk17 sejarah akan mengingat,Neutral
254,Menilik Hubungan Pengadilan Socrates Dengan Putusan MK Yang Sarat Akan Upaya Dinasti Politik Jokowi . . . Puan PKS NGAPAIN AJA Adian Gemoy Muda Bersatu Kiky 1.8 m Xi Jinping Nyesel ODGJ SHUT UP Copenhagen MKMK Erdogan Maguire Amran Sulaiman Rasmus Hojlund Turkey https://t.co/yJtC7KFTVW,Negative
255,Barisan calon kalah pasti akan selalu membangun narasi politik dinasti,Negative
256,@adearmando61 @gtobing2903 @RajaJuliAntoni  Gara² Raja Juli bilang Jokowi politik dinasti. Tolak politik dinasti yg membunuh demokrasi   😂😂😂 https://t.co/LbcEkSLIvn,Negative
257,@jokowi Kirain politik identitas berbahaya,Negative
258,@farhanajidharma Datanya ya berita itu. Yg paling banyak ya cuma pak Jokowi yg disebutkan.   Tapi kalau mau dibuka semua,Positive
259,@Pejuang__rupiah Politik dinasti membunuh demokrasi..lawan penculik &amp  dinasti jokowi menguasai 🇲🇨...🤟🤟🤟🤟❤️🇲🇨❤️..ganjar mahfud tegak lurus konstitusi..#GanjarMahfudTakGentar https://t.co/9lQEVQdfvG,Negative
260,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/ZbJz15T5qD https://t.co/ZbJz15T5qD,Positive
261,https://t.co/Pxy8gNGoz9,Neutral
262,@PolJokesID @Gerindra Saya cuma mau nanya soalnya saya lumayan masabodo ama politik indo karna kadang hasilnya ketebak,Negative
263,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/UbCmEPqSaC https://t.co/Hobs0hQ8Th,Positive
264,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/Kkgef3Ytfx,Positive
265,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/r6Tf7b4kFE,Positive
266,Langgengkan Politik Dinasti,Neutral
267,Keberadaan Gibran dinilai akan mendongkrak elektabilitas Prabowo dengan “efek Jokowi”,Positive
268,@AhmadGema7 ganjar/mahfud udh bagus bgt gem,Positive
269,Mahasiswa di Semarang Gelar Demo Tolak Politik Dinasti Presiden Jokowi https://t.co/R0dyN77vPL,Positive
270,Jokowi kianati PDP jokowi gibran mencla mencle  Buat Dinasti politik  Maka banyak pendukung Jokowi yg marah kecewa dan pindah dukung Ganjar   ProJo nusantara banyak yg pindah dukung Ganjar jd Relawan Ganjar  Pak @ganjarpranowo sdh punya Relawan Ganjar di 38 provinsi sejak Jokowi… https://t.co/tvW95YnNUJ,Negative
271,@jambumanis19 @kompascom @jokowi terbaik drmana yg mengabaikan etika politik dan tabrak aturan buat bangun dinasti politik,Positive
272,"Pada suatu ketika ...  Kontribusi terbesar Jokowi bagi demokrasi adalah pemutusan mata rantai dinasti politik dengan membiarkan anaknya tetap berjualan martabak.""  (15 Maret 2018) https://t.co/SdIwLVx7Dh""",Positive
273,@danielht2009 @Dennysiregar7 @PDI_Perjuangan #dinastipolitikjokowi x #antekorba jadinya ORBA ++ atau #OrdeBaruReborn,Neutral
274,@Dennysiregar7 Minta ke emaknya untuk dijadiin walikota sampe presiden bahkan sampe anak dan mantunya jadi walikota,Positive
275,@Dennysiregar7 Semua permintaan dituruti,Positive
276,Keluarga nya  saling gotong royong,Neutral
277,@willsarana pak jokowi juga manusia biasa mas,Neutral
278,@Dennysiregar7 Salah pilih Jokowi dan hampir semua orang terkecoh,Negative
279,@Ajib20293663 Politik dinasti itu klo di tunjuk lsg anak jd menteri misal nya   Klo si gibran itu msih harus di pilih rakyat,Neutral
280,Mau dgn seribu alibi,Neutral
281,Sebabak Drama Politik Dinasti  Sudah sampek di titik ini,Positive
282,@kompascom saya sudah tidak percaya lagi dengan pak jokowi karena ingin membangun dinasti politik dan saya sangat anti,Negative
283,Lo serang jokowi dgn makian2  - penghianat  - bocil bangsad  - haus kekuasaan  - politik dinasti  - Berhala   Gue mana komen tuit lo smua   Giliran gue tuit bela jokowi ko pd kegerahan 😂🤣   Gue ga suka pendukung #GanjarMahfud jd pembenci spt ini  ‼️,Negative
284,Bakal calon presiden dari Koalisi Indonesia Maju (KIM),Positive
285,Ratusan Mahasiswa di Semarang Demo Protes Politik Dinasti Jokowi https://t.co/GmSocQoaJU,Negative
286,@eddy_widodo_165 @kompascom The real dinasti politik yang keliatan banget tabrakin aturan ya jokowi,Neutral
287,Jokowi ini udah nggak cukup kapabel jadi presiden,Positive
288,Langgengkan Politik Dinasti,Neutral
289,Langgengkan Politik Dinasti,Neutral
290,@Hero212_reborn Jangan dipilih politik dinasti jokowi   Indonesia negara demokrasi.   #OrdeDunguHarusDiakhiri #OrdeDunguHarusDiakhiri https://t.co/t6fChtcmgm,Neutral
291,Dinasti Jokowi…? Sekarang politik jadi sudah warisan keluarga,Neutral
292,@kompascom Dinasti politik dimain kan itu sma hal nya jokowi 3 priode,Positive
293,@nestoradriyan @Yusrilihza_Mhd Bikin gaduh aja ini emang #dinastipolitikjokowi,Neutral
294,#dinastipolitikjokowi sedang unjuk gigi,Neutral
295,Usai Gibran resmi jadi cawapres Prabowo,Neutral
296,Banyak yg tidak menyangka kalo akhir dr skenario drama politik  dinasti (tanda kutip) keluarga Jokowi dipertontonkan hingga saat ini .  Secara halus bisa dirangkum dengan 1 kalimat   DEMI TAHTA ,Positive
297,@kompascom lah Romo bicara politik.. dinasti politik kok pas Jokowi duank.. kan dinasti politik bukannya yg ketua umum,Positive
298,Wahai Bapak Politik Dinasti @jokowi   Rakyat mana lagi yang sedang kau incar untuk DITIPU DAN DIKHIANATI LAGI?!,Negative
299,Langgengkan Politik Dinasti,Neutral
300,@reihannayaka @Yusrilihza_Mhd #MahkamahKeluarga  #dinastipolitikjokowi  #OrdeBaruReborn   Mau nambahin ?,Positive
301,@reihannayaka @Yusrilihza_Mhd MK udah dipegang pak lurah untuk memuluskan jalan membangun #dinastipolitikjokowi,Neutral
302,@jokowi Shame on you Pak President @jokowi  membahayakan negara ini dng mengangkangi konstitusi dan membangun politik dinasti. Sungguh ngeri 🙈🙈  #OrdeBaruReborn https://t.co/QqA5cKpOp0,Negative
303,Gue nyantai banget pilpres kali ini,Positive
304,Soal Tudingan Dinasti Politik,Negative
305,@hasyimmah Moga2 ini revenge Jokowi ke dinasti banteng,Negative
306,goblok,Neutral
307,MOTIF PRABOWO DUET SAMA JOKOWI KW. MAU POLITIK DINASTI KEK,Positive
308,@jokowi Dengan KKN pak dan politik dinasti..  Amerika punya Paman Sam Indonesia punya Paman Usman,Neutral
309,@AirinDatangLagi Kl ingin memutuskan politik dinasti,Positive
310,@BlueSky217 Politik dinasti itu tdk dipilih rakyat tpi di tunjuk langsung,Neutral
311,@NarasiNewsroom Titip pesan Mbak Nana dan tim jika berhasil mewawancarai mas Gibran sebagai Cawapres.  Apakah Mas Gibran dan keluarga tidak malu dengan opini publik yang beredar tentang Mahkamah Keluarga atau Dinasti Politik Jokowi ?  Semoga ditanyakan,Positive
312,@tvOneNews Jokowi berkuasa sdh 9 thn hanya sejahtrakn keluarganya lewat KKN berwujud dinasti politik ya. Fakta https://t.co/0WCyBiQQdN,Positive
313,Ya memang  bener  belum tentu pak jokowi  sempurna baik nya sbg presiden. Banyak kebijakan2 yg ga selalu tepat sasaran di masa pemerintahan dia. Ya bener dia praktekin politik dinasti ( mohon maaf kl aku bisa memaafkan hal  itu ),Positive
314,@kalkunjava @twhandayani78 @detikcom Tanpa harus dikomparasi dgn pilihan siapapun,Neutral
315,Dinasti politik bertujuan untuk melanggengkan kekuasaan dan kapital. Praktik dinasti politik memerlukan cara-cara culas untuk mencapai tujuan yang diinginkan.  Dinasti Politik Jokowi Maju Selangkah Lagi  https://t.co/1Tnr9QJTSD,Positive
316,Apa itu Dinasti Politik? Pengamat Hukum Tata Negara Nilai MK Langgengkan Politik Dinasti Jokowi https://t.co/x1nMCxcnBS #TempoNasional,Positive
317,@StefanAntonio__ Ada juga loh orang tuh yg Setuju itu politik dinasti dan Tetap suka jokowi dan Milih PS dan GB.. Yuk Promosikan Jagoan masing2,Positive
318,[NEWS EXPLAINED]  Prabowo bela Jokowi dari tudingan dinasti politik. Ia mengatakan banyak parpol menerapkan dinasti,Positive
319,@hasyimmah maaf neh tapi suka ga suka 2 pemilu terakhir dan sekarang,Positive
320,@Dennysiregar7 Dulu anda sangat mendukung dan membela jokowi,Positive
321,@MprAldo Masih heran dari fisik aja lebih baik AHY daripada Gibran. AHY kok mau mau aja 🤣  Politik dinasti dipampangkan secara nyata padahal. Semoga kisruhnya PDI dgn jokowi menguntungkan Anies sebagai pemilih pak Anies mengharapkan temen temen pendukung,Positive
322,Ternyata Jokowi minta 3 periode tp ditolak Megawati,Negative
323,@Kanjeng2022 Amien ngais mendadak bisu pdhl Jokowi sdng melakukan politik dinasti. Tanya kenapa?,Neutral
324,@jokowi DINASTI POLITIK ITU MENGERIKN KAWAN. JANGAN JADIKAN INDONESIA SEPERTI  KORUT...   https://t.co/z80JoVeak2,Negative
325,@Miduk17 Barangkali ini politik BALAS BUDI aja,Negative
326,@detikcom Jokowi Vs Megawati,Neutral
327,@hasyimmah Yg bikin malas kubu jokowi Kembali ke masa kegelapan orba.. hukum dikangkangi/MK masalah HAM/penculikan aktivis Nepotisme/dinasti politik,Negative
328,@yantanu2_08 @jokowi Selamat menikmati drama politik dinasti😂,Positive
329,@kompascom nggak berdasar njir,Neutral
330,@PDI_Perjuangan @deddysitorus @pramonoanung @puanmaharani_ri @jokowi soal dinasti politik juga,Neutral
331,Jokowi,Neutral
332,@jokowi Pak ramai bener soal politik dinasti. Tp saya cuman mau tnya aja nih,Neutral
333,Ada sejumlah tuntutan yang disampaikan para mahasiswa,Positive
334,Suara nitizen +62.  Memilih Prabowo-Gibran Sama saja dengan menambah Jokowi 3 periode.  Indonesia hrs keluar dari jebakan politikn dinasti yg merusak tatanan politik dan demokrasi.,Negative
335,full power skrg,Neutral
336,@hc_poirot Di sisa waktu jabtan byk kabinet yg di ganti,Neutral
337,Pada mulanya... #dinastipolitikjokowi https://t.co/AK8luIfldO,Neutral
338,Tiga Poros Capres-Cawapres yang Diusung Tiga 'Dinasti Politik'  Poros pertama pengendalinya adalah Surya Paloh,Positive
339,Target utama Jokowi.Mau di-cap Politik Dinasti...bodo amat.Dgn didukung Anwar Usman sbg Ket MK,Positive
340,dinasti politik jokowi tak hanya  mengoyak etika politik tapi sekaligus merusak demokrasi  #OrdeBaruReborn https://t.co/2qq28UsBVO,Negative
341,dinasti politik adalah keluarga yg patriotik,Neutral
342,"dinasti politik mengacu pd keluarga yg memilih untuk mengabdikan diri untuk kepentingan bangsa.""👍Menhan",Positive
343,“Yg menentukan itu rakyat,Neutral
344,Wkwkwkwk lebih pilih dinasti jokowi deh gue juga🤣 lebih seru nih dunia politik negara ini he he he,Positive
345,😅dinasti politik kalo untuk Indonesia lebih baik gmn PDIP ?? itu PDIP Megawati,Positive
346,Sandiwara Jokowi demi 3 periode lewat politik dinasti. 😡🤮,Neutral
347,@ariel_heryanto Sekelas Professor hanya baca Judul @ariel_heryanto trus era Jokowi Korupsi makin Menjadi jadi... Makin memuja Jokowi nih.. Professor Punya Solusi apa!!! Pendukung Dinasti Politik!!! Memalukan!! Gak punya Solusi.. Buat apa Gelar Prof.. Indo,Positive
348,@YepryR Semuanya dikibulin sama dinasti politik keluarga Presiden Jokowi,Positive
349,Jokowi gebukin Jokowi. 🤣🤣  Pendukung Prabowo yang dulu biasanya selalu su'udzon tiba² hening,Positive
350,kalo mau menunjukan dinasti politik ya terang2an aja skrg. nanti alesannya tinggal bawa2 “rakyat”. mudah kan? ya bener ya @jokowi @gibran_tweet,Positive
351,@kompascom Jd si butet ini bkn ga suka politik dinasti tp dy khawatir ganjar kalah klo ga 'dibantu' jokowi 😆,Negative
352,Tanggapi Dinasti Politik Jokowi,Neutral
353,@marchhasshhh @Axtrophysics @tvindonesiawkwk Kualitas bisa diliat dari Rekam jejak masing2 Capres,Neutral
354,kukira pak jokowi disetir bu mega,Neutral
355,@DutaLinux @Dennysiregar7 @KPU_ID Ohya,Neutral
356,@NenkMonica Mega...!!!,Neutral
357,@Dennysiregar7 dulu denny itu gila mati mendewakan jokowi,Negative
358,Kasihan ya jadi anak muda. Gampang banget digoreng dan digiring kesana kemari. Membayangkan 3 anggota keluarga (Jokowi,Positive
359,Nggak kayak kita-kita yang cuma sambat di twitter waktu tau Pak Lurah lagi bangun dinasti politik,Positive
360,Warnai.  https://t.co/c7Bg1kTJsS  #dinastipolitikjokowi  #JokowiPredatorPemilu2024  #JokowiLanggarKonstitusi,Neutral
361,Lagi kita warnakan.  https://t.co/OV4Dush4v7  #dinastipolitikjokowi  #JokowiPredatorPemilu2024  #JokowiLanggarKonstitusi,Neutral
362,PKS menanggapi permainan politik dinasti yang sedang dibangun Jokowi . . . Adian Habib Luthfi 1.8 M MAU BANGET MKMK Queen Rania SMA VS SEKARANG Foto Liburan Keluarga Clarence Thomas UN Secretary General KARINA DRAMA TEASER Profesor Chief of Staff Capresmu https://t.co/bn7yRLPK7s,Positive
363,PKS menanggapi permainan politik dinasti yang sedang dibangun Jokowi . . . Adian Habib Luthfi 1.8 M MAU BANGET MKMK Queen Rania SMA VS SEKARANG Foto Liburan Keluarga Clarence Thomas UN Secretary General KARINA DRAMA TEASER Profesor Chief of Staff Capresmu https://t.co/z4MXaZVnrk,Positive
364,Apakah keluarga Jokowi akan menjadi kayak keluarga Kennedy? Sebetulnya banyak negara Barat memiliki dinasti politik yang sukses dan disukai rakyat. Ada juga yang ga.,Positive
365,Jokowi dulu dianggap sebagai pemimpin yang dorong nilai-nilai demokratis. Namun,Positive
366,Bila 3 calon nih kemungkinan besar dua putaran,Positive
367,Buku ini di buat tahun 2020. Itu artinya yang buat buku ini super genius. Di sana lengkap ceritanya. Jangan terkaget-kaget karena panutan kita tak sepolos itu.... Yang mau baca ini klik  Dinasti Politik Keluarga Presiden Jokowi - https://t.co/3ScdyRHhRf https://t.co/7yPZVl8q9n,Positive
368,@Leonita_Lestari Narasi bodoh yg dipercaya orang bodoh. Jokowi ya Jokowi @jokowi bukan @gibran_tweet dan Jokowi pun sdh berubah karena Nafsu Politik Dinasti nya. Gibran hanya Cawapres,Negative
369,Warga Solo disebut ramai-ramai dukung Prabowo Subianto di Pilpres 2024. Isu politik dinasti kemudian mencuat ketika anggota keluarga Presiden Jokowi kini seolah mendapatkan akses patas untuk naik ke jabatan tinggi pemerintahan. https://t.co/VQVp7bYgEv,Positive
370,@VIVAcoid Sejati nya Dinasti Politik,Positive
371,@KompasTV Ia masyarakat Menilai bahwa Anda @jokowi sedang membangun dinasti Politik. Wajah anda menipu smw org. Ternyata ada tak ubahnya Harto..!!,Negative
372,Orba aja gada dinasti politik,Negative
373,@narkosun Tidak patut memperoleh kekuasaan dg cara politik dinasti. Ternyata jokowi oh jokowi...,Negative
374,@wrahardian2 @Paramitha234 @AdianNapitupul1 @ak @gibran_tweet @DavidWijaya82 @ferdinand_mpu @MARQUEZ__93 yg jd masalah / isu di tengah masyarakat bukan itu... melainkan keputusan MK yg '' di duga sengaja meloloskan keponakanya jd cawapres. karena ada hubu,Neutral
375,kepada negara dan bangsa NKRI 2) Gue lebih suka milih dinasti Pak Jokowi ketimbang dinasti Partai Politik PDIP yang sudah bertahun-tahun lamanya menguasai dan memotori pemimpin kita dari belakang Layar. #PrabowoGibran #PAGIyangcerahuntukIndonesiaTerusMaju,Positive
376,@narkosun Lah di Indonesia dari dulu itu sdh Politik Dinasti....Mulai Soekarno,Positive
377,@west_vurginia @PartaiSocmed Anies Pertama,Positive
378,@PartaiSocmed Minimal Amin paling dikit kelemahannya. Dukung gama memperpanjang kerusakan yg sudah dibuat PDIP dan Jokowi. Dukung Bogi merusak demokrasi,Negative
379,@husnimubarak_id @ariel_heryanto Prof tukang sebar kebencian ini si Ariel. Dia jg yg berkontribusi dalam politik dinasti Gibran hari ini. Buzzerp Jokowi itu orang.,Neutral
380,@ariel_heryanto Otak sudah tertutup kebencian mulu. Lo itu kontributor nyata akan adanya politik dinasti Gibran hari ini. Gak nyadar Lo itu buzzer Jokowi???????????,Negative
381,@ariel_heryanto Woy Ariel,Positive
382,@dAsalbantani @islah_bahrawi @jokowi Pusing membangun dinasti politik https://t.co/M6qMHZk4Ro,Negative
383,@seruanhl @03__nakula @B3doel___ @BiLLRaY2019 @AntoniusCDN @yarachantique @denni_sauya @aan_muba @007koteka @Urrangawak @RenaHoston178 Kenapa hanya dinasti Jokowi yang di bahas. Padahal sebelumny asudah buanyak dinasti dinasti politik,Neutral
384,Geli jir liat jokowi ,Neutral
385,@Yettidewi @kangdede78 @jokowi Mohon maaf kalau Gibran lahirnya telat. Jangan ada diskriminasi umur hanya demi melanggengkan kekuasaan partai dinasti politik PDIP.,Negative
386,Kayanya ga terlalu ngaruh orang udh tau ketua MK iparnya jokowi dan bikin gibran bisa jd cawapres,Positive
387,Berita Pilihan,Neutral
388,@kumparan negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME @jokowi  dan keluarganya,Neutral
389,Top Isu,Neutral
390,Ada yang membandingkan dinasti politik Indonesia,Neutral
391,Tim Pemenangan Koalisi Indonesia Maju diwakili oleh Dahnil Anzar Simanjuntak menyampaikan   Diskursus dinasti politik dilihat dari aspek yang positif atau klan politik,Positive
392,@StefanAntonio__ mau dikasi pembelaan &amp  argumen apapun ya emang politik dinasti @gibran_tweet mau dikasi bumbu apapun org waras sdh pasti nyadar,Positive
393,@AirinDatangLagi negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya,Neutral
394,@CNNIndonesia Memenangkan prabowo sama saja melanggengkan politik dinasti yg sdah digunakan jokowi.. Negara kok coba2..nyoba yg srig kalah dmi ambisinya msuk pemerintahan ngumpul modal dn kekuatan.. Nyoba walikota bersumpah 1 periode 2 th dh ngacir... Tdk,Positive
395,@sigitwid negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya,Neutral
396,@Aryprasetyo85 negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya,Neutral
397,@narkosun Cebong 9th pada pingsan skrng br sadar,Neutral
398,Jokowi Diterpa Isu Dinasti Politik,Neutral
399,Sambutan Pertama Gibran Sebelum Pendaftaran ke KPU  Gibran tanpa Jokowi Bapaknya sebagai Presiden apakah mungkin akan dicalonkan sebagai Cawapres Prabowo?  Inilah buruknya Dinasti Politik,Negative
400,Rakyat Indonesia Sudah Sangat Pintar. (Survey terlampir sebagai refleksinya)  Masalah Pokoknya disini bukan soal Politik Dinasti dimana Gibran adalah Anak Pakde Jokowi maju sebagai Cawapres. https://t.co/uiWOubZ7x3,Positive
401,@WagimanDeep212_ di balik politik dinasti nya apakah mungkin ada transaksional  spt ini.  Prabowo - Gibran menang. ketum gerindra jadi milik Jokowi. full langgeng kekuasaan.,Positive
402,@tvOneNews Fasilitas negara tidak dipakai pak,Neutral
403,Usai wacana presiden 3 periode ditolak Ketum PDI-P. Presiden Jokowi mulai bergerak merencanakan merubah syarat Capres/Cawapres agar Gibran bisa maju di pilpres 2024. Jokowi mengangkangi konstitusi untuk membentuk dinasti politik dan dinasti kekuasaan. #OrdeBaruReborn https://t.co/xgjovftZM1,Negative
404,@hariankompas Selasa ini : @kaesangp yg dadakan dinobatkan sbg Ketum  @psi_id kayak diplot utk bawa PSI dukung kakaknya.  Kemudian ketika kritikan masyarakat kpd @jokowi soal dinasti politik,Positive
405,@OposisiCerdas Karpet merah utk Gibran Produk Cawe cawe (Kepentingan Politik Dinasti) kerusakan Rezim Jokowi sdh berakar,Negative
406,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/3AUX78K56J  #RakyatMuakPolitikDinasti  #RakyatMuakPolitikDinasti,Positive
407,@detikcom Tenang pak... putra mahkota sudah hadir....  #dinastipolitikjokowi,Positive
408,Jokowi dari Hero to Zero: 'Gurita Bisnis Anak dan Skenario Politik Dinasti' https://t.co/Q2gzT19jVJ https://t.co/Q2gzT19jVJ,Positive
409,Jokowi dari Hero to Zero: 'Gurita Bisnis Anak dan Skenario Politik Dinasti' https://t.co/NajDqtGMvH,Positive
410,@hasyimmah DINASTI POLITIK,Neutral
411,Politik dinasti Jokowi ancam demokrasi.  Penghapus nilai2 demokrasi itu bernama politik dinasti.  #RakyatMuakPolitikDinasti  #RakyatMuakPolitikDinasti https://t.co/YogCoDfbnD,Neutral
412,@Jelli_cent @perssepssi_ Hooh. Terlanjur basah apalagi anak jokowi disono makin merasa benar sudah. Politik dinasti gakpapa asal Pak jkw yg nyuruh 🤣,Positive
413,@holopiscom Jokowi dan MK telah melakukan kejahatan konstitusional untuk  membangun dinasti politik dengan membuat aturan khusus bagi  keluarganya.,Positive
414,@Nicho_Silalahi @KPK_RI @jokowi rezim yg hanya mengutamakan kepentingan politik,Positive
415,Bela Jokowi,Neutral
416,Dinasti Politik Jokowi Dianggap Rusak Demokrasi,Negative
417,@hasyimmah jokowi jadi presiden dari PDIP,Neutral
418,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti Pagii Sarapan Rayuan Palsu Jokowi Semalem Indosiar baekhyun is ezreal Mentan #AniesMuhaimin2024 #AMINkanIndonesia #SayaKecewa #Gaza_Genocide #FrenchOpen2023 #TwinklingWatermelonEp10 https://t.co/XDNIzFE8MB,Positive
419,@narkosun Betul,Neutral
420,Pak #Jokowi  mempersilahkan masyarakat menilai apakah dirinya dan keluarga melakukan dinasti politik dengan menjadikan #GibranRakabuming  menjadi bacawapres #Prabowo. Dia menegaskan bahwa saat ini kepala daerah dan presiden hingga kini masih dipilih oleh masyarakat. https://t.co/RuOOqBR45p,Neutral
